date,price,volume,change_rate
2013-11-20,178.47,124908601.0,-0.3127967379768726
2013-11-21,179.91,92841271.0,0.8068582955118586
2013-11-22,180.81,81295887.0,0.5002501250625402
2013-11-25,180.63,79485709.0,-0.09955201592832807
2013-11-26,180.68,86993560.0,0.02768089464653123
2013-11-27,181.12,58800056.0,0.24352446313924414
2013-11-29,181.0,55870903.0,-0.06625441696113121
2013-12-02,180.53,99725781.0,-0.2596685082872918
2013-12-03,179.75,116563302.0,-0.432061153270924
2013-12-04,179.73,123032637.0,-0.011126564673158423
2013-12-05,178.94,106934067.0,-0.4395482112056981
2013-12-06,180.94,127727518.0,1.1176930814798203
2013-12-09,181.4,70123608.0,0.2542279208577414
2013-12-10,180.75,80976207.0,-0.35832414553472747
2013-12-11,178.72,130590810.0,-1.1230982019363789
2013-12-12,178.13,115564840.0,-0.3301253357206768
2013-12-13,178.11,107807610.0,-0.011227755010378981
2013-12-16,179.22,96194790.0,0.6232103756105722
2013-12-17,178.65,89886224.0,-0.3180448610646147
2013-12-18,181.7,234906482.0,1.707248810523354
2013-12-19,181.49,136298872.0,-0.1155751238304803
2013-12-20,181.56,197086908.0,0.03856961816077753
2013-12-23,182.53,85597541.0,0.53425864727914
2013-12-24,182.93,45368841.0,0.21914205883963866
2013-12-26,183.86,63365227.0,0.5083911878860814
2013-12-27,183.85,61813841.0,-0.005438920918099388
2013-12-30,183.82,56857458.0,-0.0163176502583684
2013-12-31,184.69,86247638.0,0.4732890871504747
2014-01-02,182.92,119636836.0,-0.9583626617575502
2014-01-03,182.89,81390502.0,-0.016400612289524386
2014-01-06,182.36,108028139.0,-0.289791678057838
2014-01-07,183.48,86144169.0,0.6141697740732477
2014-01-08,183.52,96582234.0,0.02180074122521969
2014-01-09,183.64,90683302.0,0.0653879686137726
2014-01-10,184.14,102026318.0,0.2722718362012655
2014-01-13,181.69,149891938.0,-1.3305093950255142
2014-01-14,183.67,105016055.0,1.0897682866420677
2014-01-15,184.66,98525721.0,0.5390101813034232
